"n","numrounds","eta","subsample","max_depth","min_child_weight","colsample_bytree","lambda","alpha","optimizationAlgo","kgeTrain","nseTrain","kgeTest","nseTest","general.attrToInst","general.freqClass.mean","general.freqClass.sd","general.instToAttr","general.nrAttr","general.nrBin","general.nrCat","general.nrClass","general.nrInst","general.nrNum","correlation.C2.mean","correlation.C2.sd","correlation.C3.mean","correlation.C3.sd","correlation.C4","linearity.L1.mean","linearity.L1.sd","linearity.L2.mean","linearity.L3.mean","linearity.L3.sd","smoothness.S1.mean","smoothness.S1.sd","smoothness.S2.mean","smoothness.S2.sd","smoothness.S3.mean","smoothness.S3.sd","smoothness.S4.mean","smoothness.S4.sd","dimensionality.T2","dimensionality.T3","dimensionality.T4"
1,500,0.3,1,6,1,1,1,1,"default",0.654793443792893,0.558511763418341,0.705044026691831,0.732133149248306,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
1,4168,0.018,0.839,13,2.06,0.752,0.982,1.113,"optimal default",0.664363330247185,0.624965447695378,0.682186340007966,0.668612819057573,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
1,2050,0.00185494681366379,0.253721406660043,2,8.70446798068636,0.469425707357004,0.00247505029837107,2.46073767687463,"random search",0.214295007799116,0.298038912686152,0.268941085517137,0.347551830579105,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
2,3180,0.0026235061841397,0.564803467364982,12,7.72952811183856,0.541644546668977,129.74812653607,0.0356199212879308,"random search",0.488362230448176,0.520534611029266,0.530186063135211,0.58688091134959,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
3,762,0.024696078467372,0.772728456463665,12,47.317325052026,0.215725309448317,29.6293784689991,0.0125314295196773,"random search",0.611265031603469,0.568327310787699,0.673120717549116,0.625351687259841,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
4,4971,0.0325350803256752,0.747219684603624,14,1.68597054622111,0.566418609116226,0.00151560897972233,1.20953731431236,"random search",0.66577819924054,0.630954040188854,0.674142856532448,0.659452131501586,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
5,1049,0.00112219392989788,0.260233884118497,16,8.5007873562783,0.339874492492527,1.52383328110297,0.211284555234807,"random search",0.258764300594943,0.350130088294713,0.284243229854301,0.381912726771779,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
6,1848,0.00148004846813471,0.552868092805147,13,1.98713933365601,0.879520386457443,0.00406147463468134,1.4839631526174,"random search",0.474355179116507,0.517731589398248,0.502624371586947,0.563168310064202,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
7,123,0.209619322723977,0.584457398555242,23,65.0268896054115,0.528102968353778,0.882228616754024,252.535750682126,"random search",-0.422990437427939,-0.00510503083306668,-0.343023720374129,-0.000474428018237383,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
8,3966,0.0080541518671394,0.742081994540058,2,1.85301839651612,0.921066246693954,3.92214906623837,0.120394602177443,"random search",0.688300216166815,0.620823748483408,0.753787176665451,0.711621132497656,0.109756097560976,0.0024390243902439,0,9.11111111111111,45,0,5,410,410,40,0.138850943897194,0.115665478899299,0.555925394548063,0.102794987582824,0.531707317073171,0.0892492823704993,0.0697613532610815,0.0128202109431767,0.0104947415158466,0.0157150414567551,0.112172518919032,0.118541623275102,0.187647712532514,0.0557454003421779,0.0213581390183466,0.0498291897421631,0.001427745186539,0.0104836890426285,0.207317073170732,0.0048780487804878,0.0235294117647059
