"n","numrounds","eta","subsample","max_depth","min_child_weight","colsample_bytree","lambda","alpha","optimizationAlgo","kgeTrain","nseTrain","kgeTest","nseTest","general.attrToInst","general.freqClass.mean","general.freqClass.sd","general.instToAttr","general.nrAttr","general.nrBin","general.nrCat","general.nrClass","general.nrInst","general.nrNum","correlation.C2.mean","correlation.C2.sd","correlation.C3.mean","correlation.C3.sd","correlation.C4","linearity.L1.mean","linearity.L1.sd","linearity.L2.mean","linearity.L3.mean","linearity.L3.sd","smoothness.S1.mean","smoothness.S1.sd","smoothness.S2.mean","smoothness.S2.sd","smoothness.S3.mean","smoothness.S3.sd","smoothness.S4.mean","smoothness.S4.sd","dimensionality.T2","dimensionality.T3","dimensionality.T4"
1,500,0.3,1,6,1,1,1,1,"default",0.668768133295019,0.541694657362905,0.656738322697488,0.465931744630537,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
1,4168,0.018,0.839,13,2.06,0.752,0.982,1.113,"optimal default",0.638241992472797,0.564937741874267,0.592728850748429,0.448061649909842,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
1,1840,0.486106996368784,0.65801843944937,17,9.88152827708224,0.692460323916748,0.023138074834572,335.185851056832,"random search",-0.532404342339212,-1.328704807769,-0.388424697549133,-1.22900223616313,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
2,3082,0.768067107361821,0.719510679296218,22,32.570208273803,0.818152009509504,0.0503536633354606,0.142376520077045,"random search",0.650643422277173,0.346798310918805,0.555332821826256,0.169284161982196,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
3,3725,0.141326322941168,0.568821214046329,7,18.6029210166276,0.264351270860061,0.0569196913385654,144.021824633422,"random search",-0.443657602929416,-1.32880255241114,-0.379700947452042,-1.22899610722299,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
4,2449,0.044705296385581,0.161949877720326,21,6.69144410542182,0.218212852720171,7.46856164178197,6.0432398682382,"random search",0.0844815035819779,0.128384906195124,0.114177477058228,0.186634584553562,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
5,279,0.988242879600147,0.600350416311994,4,1.02247188220495,0.407331446418539,3.66058869163151,212.324133322491,"random search",-0.435742791013495,-1.32872176579941,-0.479022822784269,-1.22914965648041,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
6,226,0.179499088895825,0.805057001230307,4,15.1613019185207,0.63219834654592,0.0175958852645253,0.00915262874104796,"random search",0.706527972987847,0.610263268624209,0.666333921820323,0.471391942842835,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
7,1274,0.0215723025391089,0.616895427950658,22,16.1116820398138,0.973018595017493,0.0557666098407319,1.57115810157504,"random search",0.606915492207121,0.540823066543646,0.571384791530676,0.43199758387737,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
8,527,0.00688705316449924,0.331909855525009,15,95.3947341439431,0.0178524458315223,11.8454156285109,0.0012081226917908,"random search",-0.133517962499372,0.03892408466164,-0.0482944030150638,0.0903274106197565,0.0965189873417722,0.00273972602739726,0.00150585648410655,10.3606557377049,61,2,3,365,632,58,0.159707058978296,0.10172023902469,0.586821880650995,0.132442357093004,0.367088607594937,0.0894690668327821,0.0790987233600263,0.0142514222608534,0.011472888327977,0.0213336643974724,0.104546887514272,0.103305868844156,0.168608950654853,0.0636074260949474,0.016940049455121,0.0380842101002301,0.00985850020548439,0.0353909367393611,0.110759493670886,0.00158227848101266,0.0142857142857143
