"n","numrounds","eta","subsample","max_depth","min_child_weight","colsample_bytree","lambda","alpha","optimizationAlgo","kgeTrain","nseTrain","kgeTest","nseTest","general.attrToInst","general.freqClass.mean","general.freqClass.sd","general.instToAttr","general.nrAttr","general.nrBin","general.nrCat","general.nrClass","general.nrInst","general.nrNum","correlation.C2.mean","correlation.C2.sd","correlation.C3.mean","correlation.C3.sd","correlation.C4","linearity.L1.mean","linearity.L1.sd","linearity.L2.mean","linearity.L3.mean","linearity.L3.sd","smoothness.S1.mean","smoothness.S1.sd","smoothness.S2.mean","smoothness.S2.sd","smoothness.S3.mean","smoothness.S3.sd","smoothness.S4.mean","smoothness.S4.sd","dimensionality.T2","dimensionality.T3","dimensionality.T4"
1,500,0.3,1,6,1,1,1,1,"default",0.573602768699966,0.454456238741516,0.486955752049109,0.302650700581239,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
1,4168,0.018,0.839,13,2.06,0.752,0.982,1.113,"optimal default",0.598523081095138,0.524176170349896,0.493317560658706,0.536151718959744,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
1,125,0.00231813941920377,0.764086225419305,10,1.06581252773539,0.734647774836048,3.40838514205309,473.65952772143,"random search",-0.0344910058052008,-0.101833152419675,0.0294339624642329,0.00144860647727663,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
2,4324,0.00961389102452801,0.24124089051038,25,18.9887747368657,0.208781244233251,1.388679252219,0.0190640851242701,"random search",0.572940557213564,0.471315465952694,0.474915851758548,0.443999660123443,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
3,2526,0.0450868611393418,0.445712043484673,17,97.3097490083453,0.289460060186684,41.8733854633695,4.76640710428509,"random search",0.424379229053462,0.314127881229382,0.312133534134744,0.255244420515798,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
4,3103,0.0608465150840457,0.181208825763315,3,17.0592990900452,0.339640422491357,102.530570278276,2.75727349025487,"random search",0.56958373465934,0.466360805542794,0.457318792867975,0.438940192436327,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
5,2043,0.00498948959743026,0.922519728285261,5,22.9638462981797,0.356550718424842,3.52866433715765,0.518993242345986,"random search",0.572007671700159,0.477691283498539,0.454099700754947,0.451491324327483,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
6,2277,0.0665572035458282,0.450574151449837,3,1.6586936017174,0.672805643640459,91.4890272052936,4.89403609481957,"random search",0.618280414011997,0.527633168658937,0.592579678342597,0.517373857515798,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
7,208,0.00128886620994764,0.588086214032955,18,39.3954800621983,0.0121091385371983,0.0033826446692568,2.93540436914543,"random search",-0.25872794443299,-0.150343100001938,-0.183228014612418,-0.0587613142872363,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
8,2555,0.00164745367299605,0.681408662023023,10,34.9431645558838,0.429122384637594,2.84704006432269,0.0161791768131253,"random search",0.447216987949546,0.41989116321084,0.313390907640595,0.396782815723634,0.0945736434108527,0.00237529691211401,0.0122804048212616,10.5737704918033,61,2,3,421,645,58,0.099966837126362,0.0838461912169812,0.68250276854928,0.115535620654463,0.0976744186046512,0.0683356929217197,0.079157005989167,0.0109258840566681,0.00854841826732569,0.0332785416910324,0.0677011016892561,0.112332625886393,0.153066958894883,0.0738882041110017,0.0170935779821464,0.0692326735447027,0.0142092884655857,0.0914763468950662,0.108527131782946,0.00155038759689922,0.0142857142857143
